,id,cardname,setname,type_line,mana_cost,rarity,oracle_text,power,toughness,loyalty,cmc,set,color_identity,colors,reprint,layout,legalities,timestamp,price
1446,9b200790-43c7-42ae-9edf-89c8198a385b,Canyon Minotaur,Conflux,Creature — Minotaur Warrior,{3}{R},common,,3,3,,4.0,con,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1447,ab4625e1-4ba4-43cd-8147-059e4d50fd37,Yoke of the Damned,Conflux,Enchantment — Aura,{1}{B},common,"Enchant creature
When a creature dies, destroy enchanted creature.",,,,2.0,con,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1448,3bdaf55b-2de3-4c8a-90ae-9c88c9d00fd7,Wretched Banquet,Conflux,Sorcery,{B},common,Destroy target creature if it has the least power or is tied for least power among creatures on the battlefield.,,,,1.0,con,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1449,7fbbc5d7-86d0-4e09-b37c-e40eb88f3f33,Sedraxis Alchemist,Conflux,Creature — Zombie Wizard,{2}{B},common,"When Sedraxis Alchemist enters the battlefield, if you control a blue permanent, return target nonland permanent to its owner's hand.",2,2,,3.0,con,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.1
1450,095b0fd1-7445-4dba-bb90-ddd5f5ee8573,Salvage Slasher,Conflux,Artifact Creature — Human Rogue,{1}{B},common,Salvage Slasher gets +1/+0 for each artifact card in your graveyard.,1,1,,2.0,con,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1451,34dea310-8738-4fd9-b790-0361afe1e150,Rotting Rats,Conflux,Creature — Zombie Rat,{1}{B},common,"When Rotting Rats enters the battlefield, each player discards a card.
Unearth {1}{B} ({1}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",1,1,,2.0,con,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1452,dba00df7-2c8d-435a-86d1-6bd7b7413585,Pestilent Kathari,Conflux,Creature — Bird Warrior,{2}{B},common,"Flying
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
{2}{R}: Pestilent Kathari gains first strike until end of turn.",1,1,,3.0,con,"['B', 'R']",['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1453,bb460855-f09d-4460-9d3f-1bfcc7f3e626,Infectious Horror,Conflux,Creature — Zombie Horror,{3}{B},common,"Whenever Infectious Horror attacks, each opponent loses 2 life.",2,2,,4.0,con,['B'],['B'],False,normal,"{'standard': 'legal', 'future': 'legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'legal'}",1542355200000,0.1
1454,03eb2163-cce2-4d07-b7d7-9c70a41fa373,Drag Down,Conflux,Instant,{2}{B},common,Domain — Target creature gets -1/-1 until end of turn for each basic land type among lands you control.,,,,3.0,con,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1455,5528886e-3198-48b1-a3b0-6d41ba87bfd6,Absorb Vis,Conflux,Sorcery,{6}{B},common,"Target player loses 4 life and you gain 4 life.
Basic landcycling {1}{B} ({1}{B}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.)",,,,7.0,con,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1456,b454cbdc-b2ff-4b6a-acaf-b7cf52359f0b,Worldly Counsel,Conflux,Instant,{1}{U},common,"Domain — Look at the top X cards of your library, where X is the number of basic land types among lands you control. Put one of those cards into your hand and the rest on the bottom of your library in any order.",,,,2.0,con,['U'],['U'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1457,65b16d7d-836c-4b15-921b-ebe53e31044e,Unsummon,Conflux,Instant,{U},common,Return target creature to its owner's hand.,,,,1.0,con,['U'],['U'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1458,f1e8b03d-9265-4699-b626-5efa73292d43,Traumatic Visions,Conflux,Instant,{3}{U}{U},common,"Counter target spell.
Basic landcycling {1}{U} ({1}{U}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.)",,,,5.0,con,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1459,a36cd0c3-1955-41b1-9a9c-b30b31a2f094,Parasitic Strix,Conflux,Artifact Creature — Bird,{2}{U},common,"Flying
When Parasitic Strix enters the battlefield, if you control a black permanent, target player loses 2 life and you gain 2 life.",2,2,,3.0,con,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.2
1460,1a110be3-93ec-40ef-94a6-e4c43f1ce211,Constricting Tendrils,Conflux,Instant,{U},common,"Target creature gets -3/-0 until end of turn.
Cycling {2} ({2}, Discard this card: Draw a card.)",,,,1.0,con,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1461,e324d70f-a6ca-4003-8420-83035fd4cd00,Brackwater Elemental,Conflux,Creature — Elemental,{2}{U},common,"When Brackwater Elemental attacks or blocks, sacrifice it at the beginning of the next end step.
Unearth {2}{U} ({2}{U}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",4,4,,3.0,con,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1462,83ec1486-900b-4763-9b5b-390cb00aff02,Valiant Guard,Conflux,Creature — Human Soldier,{W},common,,0,3,,1.0,con,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1463,b74f4f8d-2191-4743-aac6-cdcb4a68379c,Rhox Meditant,Conflux,Creature — Rhino Monk,{3}{W},common,"When Rhox Meditant enters the battlefield, if you control a green permanent, draw a card.",2,4,,4.0,con,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1464,ec609036-dfbf-47de-9a3a-762aea4196d4,Lapse of Certainty,Conflux,Instant,{2}{W},common,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard.",,,,3.0,con,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541404800000,0.3
1465,1e7162e5-8c56-457e-91eb-b8ae4d1b6adb,Darklit Gargoyle,Conflux,Artifact Creature — Gargoyle,{1}{W},common,"Flying
{B}: Darklit Gargoyle gets +2/-1 until end of turn.",1,2,,2.0,con,"['B', 'W']",['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1466,fd20150c-ae49-457d-9f64-b72160745ff9,Court Homunculus,Conflux,Artifact Creature — Homunculus,{W},common,Court Homunculus gets +1/+1 as long as you control another artifact.,1,1,,1.0,con,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529740800000,0.3
1467,cb032cd3-96a4-4cef-bb89-0843f2ed8189,Aven Trailblazer,Conflux,Creature — Bird Soldier,{2}{W},common,"Flying
Domain — Aven Trailblazer's toughness is equal to the number of basic land types among lands you control.",2,*,,3.0,con,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1468,60301dbd-40d1-4af8-8e2b-797febfa859f,Aven Squire,Conflux,Creature — Bird Soldier,{1}{W},common,"Flying
Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)",1,1,,2.0,con,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.2
1469,28b817f7-ae05-4d31-8a2c-29d8082b4132,Asha's Favor,Conflux,Enchantment — Aura,{2}{W},common,"Enchant creature
Enchanted creature has flying, first strike, and vigilance.",,,,3.0,con,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.2
1470,c0953373-66e1-4af1-a4ec-cc990e20a1de,Shell Skulkin,Eventide,Artifact Creature — Scarecrow,{4},common,{3}: Target blue creature gains shroud until end of turn. (It can't be the target of spells or abilities.),3,2,,4.0,eve,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1528358400000,0.2
1471,3a88f807-96ce-432f-aaf5-d0097d234a4b,Jawbone Skulkin,Eventide,Artifact Creature — Scarecrow,{1},common,{2}: Target red creature gains haste until end of turn.,1,1,,1.0,eve,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.3
1472,ca66c361-3cea-4f9c-836d-3513f05d6b22,Antler Skulkin,Eventide,Artifact Creature — Scarecrow,{5},common,"{2}: Target white creature gains persist until end of turn. (When it dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",3,3,,5.0,eve,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.3
1473,62615f86-0431-4709-b41c-af43f7793fdb,Trapjaw Kelpie,Eventide,Creature — Beast,{4}{G/U}{G/U},common,"Flash
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",3,3,,6.0,eve,"['G', 'U']","['G', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.3
1474,7d96d4f2-7f19-4687-927a-5b840254a4f9,Snakeform,Eventide,Instant,{2}{G/U},common,"Until end of turn, target creature loses all abilities and becomes a green Snake with base power and toughness 1/1.
Draw a card.",,,,3.0,eve,"['G', 'U']","['G', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1475,19714d6c-2bfa-4ee0-aa2f-5ccc196bc5d8,Slippery Bogle,Eventide,Creature — Beast,{G/U},common,Hexproof (This creature can't be the target of spells or abilities your opponents control.),1,1,,1.0,eve,"['G', 'U']","['G', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,1.9
1476,24babb9e-edc8-484b-9db4-18abbafdf096,Shorecrasher Mimic,Eventide,Creature — Shapeshifter,{1}{G/U},common,"Whenever you cast a spell that's both green and blue, Shorecrasher Mimic has base power and toughness 5/3 until end of turn and gains trample until end of turn.",2,1,,2.0,eve,"['G', 'U']","['G', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1477,6adccc97-3774-4c57-aa78-dcb9fbbe9324,Scourge of the Nobilis,Eventide,Enchantment — Aura,{2}{R/W},common,"Enchant creature
As long as enchanted creature is red, it gets +1/+1 and has ""{R/W}: This creature gets +1/+0 until end of turn.""
As long as enchanted creature is white, it gets +1/+1 and has lifelink. (Damage dealt by the creature also causes its controller to gain that much life.)",,,,3.0,eve,"['R', 'W']","['R', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1478,2c7ac70a-6484-4b1f-8948-4646a380ed20,Double Cleave,Eventide,Instant,{1}{R/W},common,Target creature gains double strike until end of turn. (It deals both first-strike and regular combat damage.),,,,2.0,eve,"['R', 'W']","['R', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1479,dc2a0bc8-d736-45e6-ac20-63c5ca69a8d5,Battlegate Mimic,Eventide,Creature — Shapeshifter,{1}{R/W},common,"Whenever you cast a spell that's both red and white, Battlegate Mimic has base power and toughness 4/2 until end of turn and gains first strike until end of turn.",2,1,,2.0,eve,"['R', 'W']","['R', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1523260800000,0.2
1480,d86dd5a9-4793-4ca2-b94d-4333781b1468,Woodlurker Mimic,Eventide,Creature — Shapeshifter,{1}{B/G},common,"Whenever you cast a spell that's both black and green, Woodlurker Mimic has base power and toughness 4/5 until end of turn and gains wither until end of turn. (It deals damage to creatures in the form of -1/-1 counters.)",2,1,,2.0,eve,"['B', 'G']","['B', 'G']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1481,bc293a4b-abd6-47b6-99d1-578bc22580de,Rendclaw Trow,Eventide,Creature — Troll,{2}{B/G},common,"Wither (This deals damage to creatures in the form of -1/-1 counters.)
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",2,2,,3.0,eve,"['B', 'G']","['B', 'G']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1482,bc2e0c36-645a-46c8-bd9e-4b8b591dfb58,Odious Trow,Eventide,Creature — Troll,{B/G},common,{1}{B/G}: Regenerate Odious Trow.,1,1,,1.0,eve,"['B', 'G']","['B', 'G']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529395200000,0.1
1483,28ebd1f5-55ee-48c9-a8df-85c8c4bf3473,Drain the Well,Eventide,Sorcery,{2}{B/G}{B/G},common,Destroy target land. You gain 2 life.,,,,4.0,eve,"['B', 'G']","['B', 'G']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1484,74d2e092-c805-447c-b784-1896b69524e0,Desecrator Hag,Eventide,Creature — Hag,{2}{B/G}{B/G},common,"When Desecrator Hag enters the battlefield, return to your hand the creature card in your graveyard with the greatest power. If two or more cards are tied for greatest power, you choose one of them.",2,2,,4.0,eve,"['B', 'G']","['B', 'G']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.3
1485,55371d0e-29da-4517-ab16-075782a1326f,Stream Hopper,Eventide,Creature — Goblin,{U/R},common,{U/R}: Stream Hopper gains flying until end of turn.,1,1,,1.0,eve,"['R', 'U']","['R', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.3
1486,bc5ed3ce-d7f7-4275-baef-edc5127475d7,Riverfall Mimic,Eventide,Creature — Shapeshifter,{1}{U/R},common,"Whenever you cast a spell that's both blue and red, Riverfall Mimic has base power and toughness 3/3 until end of turn and can't be blocked this turn.",2,1,,2.0,eve,"['R', 'U']","['R', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.3
1487,545a52ed-b4d4-4972-940d-9daf07a488b1,Noggle Bridgebreaker,Eventide,Creature — Noggle Rogue,{2}{U/R}{U/R},common,"When Noggle Bridgebreaker enters the battlefield, return a land you control to its owner's hand.",4,3,,4.0,eve,"['R', 'U']","['R', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1488,552c9c66-8023-41ef-8d4f-3b0dc30743f3,Noggle Bandit,Eventide,Creature — Noggle Rogue,{1}{U/R}{U/R},common,Noggle Bandit can't be blocked except by creatures with defender.,2,2,,3.0,eve,"['R', 'U']","['R', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.3
1489,a51180ee-8677-4d5a-9685-3861c67a1d1f,Inside Out,Eventide,Instant,{1}{U/R},common,"Switch target creature's power and toughness until end of turn.
Draw a card.",,,,2.0,eve,"['R', 'U']","['R', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.2
1490,7c8ce6d6-014f-46c2-baf3-f250e9dc3085,Clout of the Dominus,Eventide,Enchantment — Aura,{U/R},common,"Enchant creature
As long as enchanted creature is blue, it gets +1/+1 and has shroud. (It can't be the target of spells or abilities.)
As long as enchanted creature is red, it gets +1/+1 and has haste.",,,,1.0,eve,"['R', 'U']","['R', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529669314695,0.3
1491,338f7852-9f69-4406-b6ad-93a2574296f7,Unmake,Eventide,Instant,{W/B}{W/B}{W/B},common,Exile target creature.,,,,3.0,eve,"['B', 'W']","['B', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.8
1492,019ad92d-8803-4569-98c8-4a7416799cfc,Nip Gwyllion,Eventide,Creature — Hag,{W/B},common,Lifelink (Damage dealt by this creature also causes you to gain that much life.),1,1,,1.0,eve,"['B', 'W']","['B', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
1493,70dbda67-3bc4-4c8a-8357-250d84d0d1d8,Nightsky Mimic,Eventide,Creature — Shapeshifter,{1}{W/B},common,"Whenever you cast a spell that's both white and black, Nightsky Mimic has base power and toughness 4/4 until end of turn and gains flying until end of turn.",2,1,,2.0,eve,"['B', 'W']","['B', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529654400000,0.2
1494,3bae1a3b-881b-4b10-ac5f-822c809edc36,Beckon Apparition,Eventide,Instant,{W/B},common,Exile target card from a graveyard. Create a 1/1 white and black Spirit creature token with flying.,,,,1.0,eve,"['B', 'W']","['B', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542370114694,0.1
